text,label
You deleted my comment? Fucking pussy.,1
"stop murder 

You are very unfriendly and falsely accusing me.  You are not helpful but a bully.  Look at yourself.",1
Wtf ur a asshole no advertising pls Bot,1
"Shut up, read what I left on talk page, before you give me pure garbage, you are the one who is vandalizing everything by not fixing things the way they ought to be, i reject your reply fully.",1
"Sockpuppet 

You cannot get indefinitely blocked for accusing another editor of being a sockpuppet, so stop throwing your fucking weight around.  And before you even think about it, you cannot be fucking blocked for using bad language either.",1
This idiot graceful slick needs a friend to touch his no no spot 172.56.34.4,1
are you stupid or what????? read the very union text yourself!!!! it is clearly states that union is between TWO NATIONS!!!!!!!   http://www.lublin.eu/Liublino_unijos_paskelbimo_aktas-1-927-27-1216.html,1
because i am a Miserable MotherFucker and a BIG DickHead,1
"WIKIBITCH 

YO LIL PUNKASS AINT SHIT OUT ON DA STREETS NIGGA",1
Wikipedia's administrators are among the dumbest people alive. They are all fat basement dwelers who have never been laid. Fuck you.,1
"Fuck you, you psychotic fanboy retard.",1
"""
""""And I hate everything to do with China""""
What's with all the hate? I, believe it or not, do not hate Georgians. Just Saakashvili. He's an asshole.  """,1
This user is a fucking douche bag,1
MARK SWEEP IS A WANKER'''''',1
"""

Ugh, I hate when people add BS to articles like that.... Crap.  ♣   Chat wit' me  §  Contributions ♣ """,1
"MUHAMMAD WAS A MURDERER, RAPIST, THIEF, SLAVE TRADER, WARMONGER AND DIRTY PEDOPHILE

ISLAM = NAZI",1
"By the way, the exchange between Rjensen is Jpgordon is a sock puppet conversation. Pathetic, really. 129.133.127.244",1
"I will be writing an e-mail regardless with all 3 of your user names in it. I am not a vandal. And I can call you a Nazi all I want, it's not an attack if I think highly of them. Actually it would be a compliment. 68.1.89.162",1
something you really really need to get that bug out of your ass.,1
"I don't like you 

I will hurt you.",1
just the shut the hell up man,1
"Go hang yourself. 

You're making garbage edits on Wikipedia and you are ruining Wikipedia. Go shoot yourself, n!!!gger. Screw rap music. Hang yourself and die, You're dumb, Gayo68.",1
"""

 Leave it... Sector 06 Rourkela 

Dude..
I'm no more interested in editing... fuckkk offf """"You and Your Administrator Page""""...
Thanks..  """,1
"DELETE!?!?!?
You delete vandalist pages?!?!?! You sick, sick bitch.",1
Screw you and your junkie McChrystal.,1
User:Abd is Muslim scum,1
"To Huldra 

I sincerely hope you die. 124.180.167.228",1
"being initially search for.

and a parting note: GO FUCK YOURSELF",1
"Medals 

Holy crap look at that picture! How many freakin' medals does this guy have?!? I can understand a medal for being first in space, but he looks decorated enough to command the army around with the flick of his wrist.",1
your a fucking bitch,1
"Shutup 

U ain't nobody, U ugly gay fag,",1
"op is a fag 

op is a fag",1
"Jet Streamer 
Jet Streamer is a son of a bitch, don't listen to him, he can go to hell",1
n i g g e r f a g g o t,1
Oh so you find it funny that you're friends with a sicko who grooms young boys on wikipedia? Why do you protect those who use wikipedia as a tool to fufill sick pedophile urges? Do you like to touch up young boys too? It wouldn't suprise me.,1
"ROSES ARE RED, VIOLETS ARE BLUE, MAN I'M BLACK, BUT WHAT THE FUCK ARE YOU? 69.156.179.180",1
"you suck hardcore 

yep you heard it",1
OMICRONPERSEI SUCKS GWERNOL'S VAGINA DAILY.,1
I AM GOING TO HACK YOUR DICK ACCOUNT,1
I love how MONGO's illegal block and bullshit lies are now being used to attack me. Really. Wonderful fucking place you've got here. Should we all just bow down to the pagan altar at Mecca and get it over with please?,1
talk dirty to me some more: i really like the fatties do you like girls with something special? http://www.rbblog.com/wp-content/uploads/2006/09/003_resize.jpg 207.237.33.117,1
"What The Fuck  

Added What the Fuck to the top of the list, because, IMO, that is probably the most known and deserves that spot.",1
"Wanker 

Charles Knight is a complete arse wipe.",1
I'M GOING TO RIP OFF YOUR TESTICLES THEN SHOVE THEM DOWN YOUR THROAT.,1
"""

I don't believe you. Sources? AS I said before, shit or get off the pot. Meanwhile, you are less important to me than the occasional dogshit on my shoe. Put up or shut up is the bottom line here. andemu """,1
"""Wow. Somebody bolded one of his words to add emphesis, so you told him to """"calm the heck down"""" and create a new section complaining about it. He isn't being hostile by bolding a word. I'm being hostile by calling you a faggot.

""",1
"Was Jesus a bastard? Yes, for sure 

,",1
dont belives her he is a fking liar politely explain on this talk page fluck you liar all this stupis shit did is delete all the pages i creted cuking shit trash dont belive her,1
jam your message up your arse wikipedia dickhead,1
"fuck your couch, nigger!",1
"I'm not him either. What are you, crazy? -",1
And your a dick sucker dabomb you want a big juicy jizzBOMB in your mouth.,1
""" 

Get a life3 you faggit 4 lyfe. I asked u whats your favorite Madoonna CD and you said"""" her first album, she gorgeous isn't she. I wish my measurements were 34C-29-45 so i can bring all the bois to the yard"""" U faggit!!!!!!!!!""",1
"Gay
I would like to request the removal of this article on the grounds that it is mad gay.",1
"Suck My Balls 

?Fuck you",1
"RIAA Certifications 

Someone got that shit fucked up big, do a little research before changing the page.

http://www.riaa.com/gp/database/default.asp

Type in the artist and it says there...

PITATPOR=Gold
TLET-Platinum
MM-Platinum
BRL-Platinum
TLM-Gold",1
Yeah it was me. Happy now? Assholes.,1
"Damn 

Damn, I'm a vandal and you're reverted like 50% of my edits in like 2 seconds! I might have to retire LOL!",1
"I Hate You 

I hate you.",1
"her!

Poop, pee, toot, fart, gas, diareah!

Zoey is poop. She stinks.

I want to marry you baby! Call me!",1
yea this is pretty much the worst article ever.  please redo the entire thing.,1
"Editing pages 

To anyone who reads Dmacks' talk page you will now how that there is only one person entitled to an opinion and that is Dmacks.  Hopefully he wont read anything you edited as he will just change it back.  He is very arrogant.",1
"hey asshole, keep your retarded politics off Wikipedia, OK idiot? I know you're special needs but Wiki isn't for your political positions on groups, it's for facts. If you revert that article on OPSEC again, there will be consequences.",1
YOU CAN SUCK MY DICK! OR COCK!,1
"Yep, and after you vandalized it again, I re-reverted it, dipshit.",1
"""
And by nailing Philippa Gregory to the wall a 1000000 times!!! Feudalist  """,1
"Joseph Cardinal Zen
I am already too neutral towards the son of bitch. He is a spy of the Holy See.",1
ORLY? Fuck You Again n00b,1
"""

Hilarious, Islander. You undo my evil, uncivil language (like it matters to anyone) but you leave the cowardly, bad-faithed and wrong accusations against me in place. Makes me feel real good about your judgement in indefblocking me. Sorta. Everyme """,1
It is you who are the TROLL FReepsbane. You could not win your arguments by logic so you resorted to framing me as wikzilla. Well now I am and you shall suffer.,1
"You would 

you would too 

You would

Dirty boy.",1
"(UTC)

You never been on the damn bus,     Tlk | E-M  01:28:42, 2005-09-09",1
"Who the HELL do you think you are? 

How dare you revert my edit to Quillacollo Province. I was making a friend smile, and you ruined it. In doing that, you also ruined my life. And my friends life. I'm going to cut your dog in half.",1
what i wanna do im josh nanni i say fuck america and jews and ron howard,1
"... 

STOP REMOVING MY  EDITS, YOU TWAT",1
Fuck you and your cluelessbot you filthy roody-poo.99.241.217.133,1
You Are Still Very Gay,1
", more like gayfagonaplane",1
"""

 A kitten for you! 

dose this look like you bastard FUCKER??

  
""",1
"""
Wow, you're the one commenting on how users commenting on the page are """"drooling retards"""" and you try to drop this courtesy C&P; on me? You're just as pathetic as you've always been and I hope you die in a jizz fire.""",1
"mind telling me 

mind telling me why you have an automated bot who blindly reverted my honest edit within seconds? Without you even looking at it? Fuck you.",1
SUZANNE IS A LOSER!!!,1
YOU GUYS ARE A BUNCH OF DICKS,1
Rubbish. I do not support your crappy encyclopedia and that's that.,1
"""
What I was saying? You really think that my comment was more rude or an attack than """"I don't give a damn about Egyptians""""????  """,1
"Blocking THREAT on 2012 page 

Do they get the same warning or is this more one-sided, hypocritical support for POD's control trips, bullying and verbal abusive attacks? He really is fucking up the 2012 page by ignoring expert assistance. ~M~ 67.164.145.1",1
"""::::::: Oh absolutly, I'm still crying because I take the Internet thing very seriously I have e-feelings. Just like you have e-friends. What I shame, I still can't edit in Wikipedia, right?  It's a zero! 
""",1
Why even have the fucking talk pages if we can't comment on other users?,1
"""

 Oscar Schmidt 

Sorry, but you said """"Jordan would destroy Oscar in 1 on 1."""" ???

Nuts!

 machocarioca""",1
YOU ARE THE ONES WHO ARE THE BALL LICKERS,1
"""

What you """"hold"""" or believe doesn't fucking matter, fuckface.  Wikipedia doesn't do subjective.  Eat a dick.

""",1
"Feel Me 

Can someone feel me naked grope my balls (rocks)Just tickle me gentley in the eveing, and grip me with an authoitif hard grope in the morning to wake me up!!!!!",1
on my own talk page without leaving there fucking username needs to come and suck my dick becuse i realy think they should at least be able to back there shit up.,1
LOL. You are a moron.,1
"Cut Yo Jibbah Jabbah And Yo Doggy Dog Hair !! 

Ur Wierdddd

Cut Your Doggy Hair You Tramp

You Look Like Hagrid

GET
A
LIFE.. !!",1
"""

 78.101.161.86   

WHY DON""""T  and 5uck my DeeK""",1
"""

Sorry!  Meant to say """"Go fuck yourself you Asperger's riddled freak for accusing me of destructive edits I had nothing to do with.""""""",1
FUck you you god damn mother fuckin son of a bitch stop being a stupid ass shithead and be fuckin cool for once,1
Hey... Dont add any crap you like... agarwals are not Dravidian. Wikipedia's standards atr going t o the dogs..  there were many inaccuracies there 117.211.90.154,1
"No, maybe you should get a life instead of being like a shot to revert my vandalism on a page relating to a game nobody has talked about in the last two years. Wiki = made you their bitch. 86.160.60.82",1
